assembly_id	label	taxid	uniq_SCG_hits	perc_comp	perc_redund	domain	phylum	class	order	family	genus	specific_name
GCF_001560915.1	GCF_001560915.1_Archaea_Euryarchaeota_Thermoplasmata_methanogenic_archaeon_ISO4-H5_ISO4-H5	1495144	14	93.33	0.00	Archaea	Euryarchaeota	Thermoplasmata	NA	NA	NA	methanogenic archaeon ISO4-H5
GCF_001561955.1	GCF_001561955.1_Bacteria_Firmicutes_Clostridia_Anaerotignum_propionicum_X2	991789	14	93.33	0.00	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum	Anaerotignum propionicum
GCF_001562115.1	GCF_001562115.1_Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonas_stellipolaris_LMG_21861	233316	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas stellipolaris
GCF_001563225.1	GCF_001563225.1_Bacteria_Proteobacteria_Deltaproteobacteria_Pseudodesulfovibrio_indicus_J2	1716143	13	86.67	0.00	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	Pseudodesulfovibrio indicus
GCF_001563245.1	GCF_001563245.1_Archaea_Euryarchaeota_Methanobacteria_Methanobrevibacter_olleyae_YLM1	294671	14	93.33	0.00	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter olleyae
GCF_001564455.1	GCF_001564455.1_Bacteria_Firmicutes_Erysipelotrichia_Faecalibaculum_rodentium_Alo17	1702221	14	93.33	0.00	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	Faecalibaculum rodentium
GCF_001572725.1	GCF_001572725.1_Bacteria_Proteobacteria_Gammaproteobacteria_Serratia_rubidaea_1122	61652	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia rubidaea
GCF_001577305.1	GCF_001577305.1_Bacteria_Actinobacteria_NA_Sinomonas_atrocyanea_KCTC_3377	37927	14	93.33	0.00	Bacteria	Actinobacteria	NA	Micrococcales	Micrococcaceae	Sinomonas	Sinomonas atrocyanea
GCF_001577775.1	GCF_001577775.1_Archaea_Euryarchaeota_Thermococci_Pyrococcus_kukulkanii_NCB100	1609559	14	93.33	0.00	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus kukulkanii
GCF_001578185.1	GCF_001578185.1_Bacteria_Firmicutes_Bacilli_Bacillus_simplex_SH-B26	1478	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus simplex
GCF_001578205.1	GCF_001578205.1_Bacteria_Firmicutes_Bacilli_Bacillus_pumilus_SH-B9	1408	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus pumilus
GCF_001579945.1	GCF_001579945.1_Bacteria_Proteobacteria_Gammaproteobacteria_Steroidobacter_denitrificans_DSM_18526	465721	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Sinobacteraceae	Steroidobacter	Steroidobacter denitrificans
GCF_001580455.1	GCF_001580455.1_Bacteria_Proteobacteria_Betaproteobacteria_Ramlibacter_tataouinensis_5-10	94132	14	93.33	0.00	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Ramlibacter tataouinensis
GCF_001583415.1	GCF_001583415.1_Bacteria_Actinobacteria_NA_Mycolicibacterium_phlei_CCUG_21000	1771	14	93.33	0.00	Bacteria	Actinobacteria	NA	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium phlei
GCF_001584185.1	GCF_001584185.1_Bacteria_Proteobacteria_Betaproteobacteria_Collimonas_pratensis_Ter91	279113	14	93.33	0.00	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	Collimonas pratensis
GCF_001586165.1	GCF_001586165.1_Bacteria_Proteobacteria_Gammaproteobacteria_Obesumbacterium_proteus_DSM_2777	82983	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Obesumbacterium	Obesumbacterium proteus
GCF_001586195.1	GCF_001586195.1_Bacteria_Firmicutes_Bacilli_Solibacillus_silvestris_DSM_12223	76853	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	Solibacillus silvestris
GCF_001586215.1	GCF_001586215.1_Bacteria_Actinobacteria_NA_Corynebacterium_simulans_PES1	146827	14	93.33	6.67	Bacteria	Actinobacteria	NA	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium simulans
GCF_001586255.1	GCF_001586255.1_Bacteria_Proteobacteria_Gammaproteobacteria_Zhongshania_aliphaticivorans_SM2	1470434	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Zhongshania	Zhongshania aliphaticivorans
GCF_001590605.1	GCF_001590605.1_Bacteria_Bacteroidetes_Sphingobacteriia_Pedobacter_cryoconitis_PAMC_27485	188932	14	93.33	0.00	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter cryoconitis
GCF_001590685.1	GCF_001590685.1_Bacteria_Firmicutes_Bacilli_Sporosarcina_psychrophila_DSM_6497	1476	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Sporosarcina psychrophila
GCF_001594265.1	GCF_001594265.1_Bacteria_Proteobacteria_Gammaproteobacteria_Aggregatibacter_actinomycetemcomitans_624	714	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Aggregatibacter actinomycetemcomitans
GCF_001597285.1	GCF_001597285.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonas_alcaligenes_NEB_585	43263	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas alcaligenes
GCF_001598035.1	GCF_001598035.1_Bacteria_Firmicutes_Bacilli_Streptococcus_halotolerans_HTS9	1814128	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus halotolerans
GCF_001602095.1	GCF_001602095.1_Bacteria_Proteobacteria_Epsilonproteobacteria_Helicobacter_himalayensis_YS1	1591088	14	93.33	0.00	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter himalayensis
GCF_001605015.1	GCF_001605015.1_Bacteria_Proteobacteria_Alphaproteobacteria_Aminobacter_aminovorans_KCTC_2477	83263	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Aminobacter	Aminobacter aminovorans
GCF_001606005.1	GCF_001606005.1_Bacteria_Actinobacteria_NA_Brevibacterium_linens_BS258	1703	14	93.33	0.00	Bacteria	Actinobacteria	NA	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium linens
GCF_001606025.1	GCF_001606025.1_Bacteria_Proteobacteria_Gammaproteobacteria_Psychrobacter_alimentarius_PAMC_27889	261164	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter alimentarius
GCF_001610955.1	GCF_001610955.1_Bacteria_Firmicutes_Bacilli_Geobacillus_thermoleovorans_KCTC_3570	33941	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermoleovorans
GCF_001610975.1	GCF_001610975.1_Bacteria_Proteobacteria_Alphaproteobacteria_Sphingopyxis_terrae_203-1	1219058	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis terrae
GCF_001611135.1	GCF_001611135.1_Bacteria_Firmicutes_Bacilli_Pediococcus_damnosus_TMW_2.1535	51663	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus damnosus
GCF_001611675.1	GCF_001611675.1_Bacteria_Bacteroidetes_Cytophagia_Pontibacter_akesuensis_AKS_1T	388950	14	93.33	0.00	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter akesuensis
GCF_001611975.1	GCF_001611975.1_Bacteria_Proteobacteria_Alphaproteobacteria_Haematospirillum_jordaniae_H5569	1549855	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Haematospirillum	Haematospirillum jordaniae
GCF_001617605.1	GCF_001617605.1_Bacteria_Firmicutes_Bacilli_Rummeliibacillus_stabekisii_PP9	241244	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Rummeliibacillus	Rummeliibacillus stabekisii
GCF_001617625.1	GCF_001617625.1_Bacteria_Proteobacteria_Gammaproteobacteria_Microbulbifer_thermotolerans_DAU221	252514	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Microbulbiferaceae	Microbulbifer	Microbulbifer thermotolerans
GCF_001618885.1	GCF_001618885.1_Bacteria_Firmicutes_Bacilli_Staphylococcus_condimenti_DSM_11674	70255	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus condimenti
GCF_001620265.1	GCF_001620265.1_Bacteria_Proteobacteria_Alphaproteobacteria_Defluviimonas_alba_cai42	1335048	13	86.67	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas	Defluviimonas alba
GCF_001620305.1	GCF_001620305.1_Bacteria_Actinobacteria_NA_Rhodococcus_fascians_D188	1051973	14	93.33	0.00	Bacteria	Actinobacteria	NA	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus fascians
GCF_001623565.1	GCF_001623565.1_Bacteria_Firmicutes_Bacilli_Streptococcus_marmotae_HTS5	1825069	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus marmotae
GCF_001629705.1	GCF_001629705.1_Bacteria_Firmicutes_Bacilli_Fictibacillus_phosphorivorans_G25-29	1221500	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Fictibacillus	Fictibacillus phosphorivorans
GCF_001632775.1	GCF_001632775.1_Bacteria_Proteobacteria_Gammaproteobacteria_Dokdonella_koreensis_DS-123	1300342	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella	Dokdonella koreensis
GCF_001632805.1	GCF_001632805.1_Bacteria_Actinobacteria_NA_Mycobacteroides_chelonae_CCUG_47445	1460372	14	93.33	0.00	Bacteria	Actinobacteria	NA	Corynebacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides chelonae
GCF_001633165.1	GCF_001633165.1_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodovulum_sulfidophilum_DSM_1374	1188256	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodovulum	Rhodovulum sulfidophilum
GCF_001634285.1	GCF_001634285.1_Bacteria_Firmicutes_Bacilli_Anoxybacillus_amylolyticus_DSM_15939	294699	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus amylolyticus
GCF_001636015.1	GCF_001636015.1_Bacteria_Proteobacteria_Gammaproteobacteria_Moraxella_ovis_199_55	29433	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella ovis
GCF_001636295.1	GCF_001636295.1_Bacteria_Actinobacteria_NA_Isoptericola_dokdonensis_DS-3	1300344	14	93.33	0.00	Bacteria	Actinobacteria	NA	Micrococcales	Promicromonosporaceae	Isoptericola	Isoptericola dokdonensis
GCF_001640025.1	GCF_001640025.1_Eukaryota_Ascomycota_Saccharomycetes_Sugiyamaella_lignohabitans_CBS_10342	796027	13	86.67	53.33	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Sugiyamaella	Sugiyamaella lignohabitans
GCF_001641005.1	GCF_001641005.1_Bacteria_Actinobacteria_NA_Rathayibacter_tritici_NCPPB_1953	33888	14	93.33	0.00	Bacteria	Actinobacteria	NA	Micrococcales	Microbacteriaceae	Rathayibacter	Rathayibacter tritici
GCF_001641285.1	GCF_001641285.1_Bacteria_Proteobacteria_Gammaproteobacteria_Dyella_thiooxydans_ATSB10	445710	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	Dyella thiooxydans
GCF_001642085.1	GCF_001642085.1_Bacteria_Firmicutes_Bacilli_Streptococcus_pantholopis_TA_26	1811193	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pantholopis
GCF_001642655.1	GCF_001642655.1_Bacteria_Firmicutes_Clostridia_Clostridium_tyrobutyricum_KCTC_5387	1519	14	93.33	0.00	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium tyrobutyricum
GCF_001643015.1	GCF_001643015.1_Bacteria_Actinobacteria_NA_Corynebacterium_crudilactis_JZ16	1652495	14	93.33	0.00	Bacteria	Actinobacteria	NA	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium crudilactis
GCF_001643775.1	GCF_001643775.1_Bacteria_Actinobacteria_Coriobacteriia_Denitrobacterium_detoxificans_NPOH1	79604	14	93.33	0.00	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Denitrobacterium	Denitrobacterium detoxificans
GCF_001643955.1	GCF_001643955.1_Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacter_hyointestinalis_LMG_9260	1031746	14	93.33	0.00	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter hyointestinalis
GCF_001643975.1	GCF_001643975.1_Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacter_hyointestinalis_LMG_15993	91353	14	93.33	0.00	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter hyointestinalis
GCF_001644565.1	GCF_001644565.1_Bacteria_Deinococcus-Thermus_Deinococci_Deinococcus_puniceus_DY1	1182568	14	93.33	0.00	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus puniceus
GCF_001644605.1	GCF_001644605.1_Bacteria_Firmicutes_Bacilli_Paenibacillus_swuensis_DY6	1178515	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus swuensis
GCF_001644705.1	GCF_001644705.1_Bacteria_Proteobacteria_Gammaproteobacteria_Dickeya_solani_IPO_2222	1225786	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya solani
GCF_001647085.1	GCF_001647085.1_Archaea_Euryarchaeota_Thermococci_Thermococcus_piezophilus_CDGS	1712654	14	93.33	0.00	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus piezophilus
GCF_001647635.1	GCF_001647635.1_Bacteria_Actinobacteria_NA_Leifsonia_xyli_SE134	1575	13	86.67	0.00	Bacteria	Actinobacteria	NA	Micrococcales	Microbacteriaceae	Leifsonia	Leifsonia xyli
GCF_001648115.1	GCF_001648115.1_Bacteria_Proteobacteria_Gammaproteobacteria_Buchnera_aphidicola_SC	118110	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	Buchnera aphidicola
GCF_001648175.1	GCF_001648175.1_Bacteria_Proteobacteria_Gammaproteobacteria_Halotalea_alkalilenta_IHB_B_13600	376489	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halotalea	Halotalea alkalilenta
GCF_001652465.1	GCF_001652465.1_Bacteria_Actinobacteria_NA_Microbacterium_chocolatum_SIT_101	84292	14	93.33	0.00	Bacteria	Actinobacteria	NA	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium chocolatum
GCF_001652485.1	GCF_001652485.1_Bacteria_Proteobacteria_Alphaproteobacteria_Ochrobactrum_pseudogrignonense_K8	419475	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum	Ochrobactrum pseudogrignonense
GCF_001653335.1	GCF_001653335.1_Bacteria_Actinobacteria_NA_Nocardioides_dokdonensis_FR1436	1300347	13	86.67	0.00	Bacteria	Actinobacteria	NA	Propionibacteriales	Nocardioidaceae	Nocardioides	Nocardioides dokdonensis
GCF_001653755.1	GCF_001653755.1_Bacteria_Bacteroidetes_Flavobacteriia_Dokdonia_donghaensis_DSW-1	1300343	14	93.33	0.00	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Dokdonia	Dokdonia donghaensis
GCF_001653955.1	GCF_001653955.1_Bacteria_Proteobacteria_Gammaproteobacteria_Francisella_persica_ATCC_VR-331	1086726	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	Francisella persica
GCF_001654435.1	GCF_001654435.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonas_citronellolis_SJTE-3	53408	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas citronellolis
GCF_001654455.1	GCF_001654455.1_Bacteria_Bacteroidetes_Chitinophagia_Niabella_ginsenosidivorans_BS26	1176587	14	93.33	0.00	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Niabella	Niabella ginsenosidivorans
GCF_001655245.1	GCF_001655245.1_Bacteria_Actinobacteria_NA_Mycolicibacterium_vaccae_95051	1354275	14	93.33	0.00	Bacteria	Actinobacteria	NA	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium vaccae
GCF_001659785.1	GCF_001659785.1_Bacteria_Actinobacteria_NA_Dietzia_timorensis_ID05-A0528	499555	14	93.33	0.00	Bacteria	Actinobacteria	NA	Corynebacteriales	Dietziaceae	Dietzia	Dietzia timorensis
GCF_001660005.1	GCF_001660005.1_Bacteria_Spirochaetes_Spirochaetia_Borrelia_hermsii_HS1	1867252	14	93.33	0.00	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borrelia	Borrelia hermsii
GCF_001660485.1	GCF_001660485.1_Bacteria_Actinobacteria_NA_Agromyces_aureus_AR33	453304	14	93.33	0.00	Bacteria	Actinobacteria	NA	Micrococcales	Microbacteriaceae	Agromyces	Agromyces aureus
GCF_001661675.2	GCF_001661675.2_Bacteria_Proteobacteria_Alphaproteobacteria_Croceicoccus_marinus_E4A9	450378	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Croceicoccus	Croceicoccus marinus
GCF_001663155.1	GCF_001663155.1_Bacteria_Proteobacteria_Alphaproteobacteria_Altererythrobacter_ishigakiensis_NBRC_107699	476157	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter ishigakiensis
GCF_001663175.1	GCF_001663175.1_Bacteria_Proteobacteria_Alphaproteobacteria_Porphyrobacter_neustonensis_DSM_9434	1112	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Porphyrobacter	Porphyrobacter neustonensis
GCF_001663675.1	GCF_001663675.1_Bacteria_Firmicutes_Bacilli_Lactobacillus_backii_TMW_1.1989	375175	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus backii
GCF_001676705.1	GCF_001676705.1_Bacteria_Proteobacteria_Betaproteobacteria_Bordetella_bronchialis_AU3182	463025	14	93.33	0.00	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella bronchialis
GCF_001676785.2	GCF_001676785.2_Bacteria_Spirochaetes_Spirochaetia_Brachyspira_hyodysenteriae_B-78	1266923	14	93.33	0.00	Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira hyodysenteriae
GCF_001677275.1	GCF_001677275.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_breoganii_FF50	553239	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio breoganii
GCF_001677435.1	GCF_001677435.1_Bacteria_Proteobacteria_Gammaproteobacteria_Woeseia_oceani_XK5	1548547	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Woeseiaceae	Woeseia	Woeseia oceani
GCF_001678905.1	GCF_001678905.1_Bacteria_Actinobacteria_NA_Dermabacter_vaginalis_AD1-86	1630135	14	93.33	6.67	Bacteria	Actinobacteria	NA	Micrococcales	Dermabacteraceae	Dermabacter	Dermabacter vaginalis
GCF_001678945.1	GCF_001678945.1_Bacteria_Proteobacteria_Alphaproteobacteria_Phaeobacter_gallaeciensis_JL2886	60890	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Phaeobacter	Phaeobacter gallaeciensis
GCF_001679725.1	GCF_001679725.1_Bacteria_Actinobacteria_NA_Cryobacterium_arcticum_PAMC_27867	670052	14	93.33	0.00	Bacteria	Actinobacteria	NA	Micrococcales	Microbacteriaceae	Cryobacterium	Cryobacterium arcticum
GCF_001682385.1	GCF_001682385.1_Bacteria_Proteobacteria_Betaproteobacteria_Azoarcus_olearius_DQS4	418699	14	93.33	0.00	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Azoarcus	Azoarcus olearius
GCF_001685355.1	GCF_001685355.1_Bacteria_Actinobacteria_NA_Streptomyces_lincolnensis_NRRL_2936	1915	14	93.33	0.00	Bacteria	Actinobacteria	NA	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces lincolnensis
GCF_001685395.1	GCF_001685395.1_Bacteria_Firmicutes_Bacilli_Paenibacillus_yonginensis_DCY84	1462996	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus yonginensis
GCF_001685435.2	GCF_001685435.2_Bacteria_Firmicutes_Bacilli_Salimicrobium_jeotgali_MJ3	1230341	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Salimicrobium	Salimicrobium jeotgali
GCF_001685465.1	GCF_001685465.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_scophthalmi_VS-12	45658	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio scophthalmi
GCF_001687475.2	GCF_001687475.2_Bacteria_Proteobacteria_Epsilonproteobacteria_Campylobacter_hepaticus_HV10	1813019	14	93.33	0.00	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter hepaticus
GCF_001687545.1	GCF_001687545.1_Bacteria_Proteobacteria_Alphaproteobacteria_Altererythrobacter_namhicola_JCM_16345	645517	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter namhicola
GCF_001687565.2	GCF_001687565.2_Bacteria_Firmicutes_Bacilli_Planococcus_antarcticus_DSM_14505	1185653	14	93.33	0.00	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus	Planococcus antarcticus
GCF_001688625.2	GCF_001688625.2_Bacteria_Firmicutes_Clostridia_Flavonifractor_plautii_YL31	292800	14	93.33	0.00	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Flavonifractor plautii
GCF_001693385.1	GCF_001693385.1_Bacteria_Proteobacteria_Alphaproteobacteria_Bradyrhizobium_icense_LMTR_13	1274631	14	93.33	0.00	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium icense
GCF_001693675.1	GCF_001693675.1_Bacteria_Actinobacteria_NA_Streptomyces_clavuligerus_F613-1	1901	14	93.33	0.00	Bacteria	Actinobacteria	NA	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces clavuligerus
GCF_001697185.1	GCF_001697185.1_Bacteria_Bacteroidetes_Flavobacteriia_Wenyingzhuangia_fucanilytica_CZ1127	1790137	14	93.33	0.00	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Wenyingzhuangia	Wenyingzhuangia fucanilytica
GCF_001697225.1	GCF_001697225.1_Bacteria_Proteobacteria_Gammaproteobacteria_Immundisolibacter_cernigliae_TR3.2	1810504	14	93.33	0.00	Bacteria	Proteobacteria	Gammaproteobacteria	Immundisolibacterales	Immundisolibacteraceae	Immundisolibacter	Immundisolibacter cernigliae
